datetime_kst	latitude	longitude	spd
2025-02-12 12:28	36.465357	127.275311	60.048
2025-02-12 12:28	36.4655065	127.2752889	59.688
2025-02-12 12:28	36.4656525	127.2752712	59.04
2025-02-12 12:28	36.4657996	127.2752568	59.256
2025-02-12 12:28	36.4659474	127.2752433	59.616
2025-02-12 12:28	36.4660981	127.2752308	60.048
2025-02-12 12:28	36.4662469	127.2752164	59.616
2025-02-12 12:28	36.4663996	127.2752021	59.688
2025-02-12 12:28	36.4665457	127.2751865	58.536
2025-02-12 12:28	36.4666914	127.2751718	55.944
2025-02-12 12:28	36.466827	127.2751588	53.28
2025-02-12 12:28	36.4669554	127.2751466	52.776
2025-02-12 12:29	36.4676271	127.2750703	50.328
2025-02-12 12:30	36.469421	127.2738982	14.688
2025-02-12 12:30	36.469456	127.2738915	13.176
2025-02-12 12:30	36.4695122	127.2738807	8.496
2025-02-12 12:30	36.4695289	127.2738773	5.832
2025-02-12 12:30	36.4695414	127.2738741	4.536
2025-02-12 12:30	36.4695501	127.2738726	2.016
2025-02-12 12:30	36.4695519	127.2738722	0
2025-02-12 12:30	36.4695519	127.2738722	0
2025-02-12 12:30	36.4695519	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695518	127.2738722	0
2025-02-12 12:30	36.4695537	127.2738717	1.368
2025-02-12 12:30	36.4695612	127.2738695	5.112
2025-02-12 12:30	36.4695787	127.2738644	9.36
2025-02-12 12:30	36.4696061	127.2738562	13.68
2025-02-12 12:30	36.4696453	127.2738452	17.424
2025-02-12 12:30	36.4696929	127.2738331	21.168
2025-02-12 12:30	36.4697483	127.2738209	23.76
2025-02-12 12:30	36.469812	127.2738058	25.56
2025-02-12 12:30	36.4698749	127.2737888	27
2025-02-12 12:30	36.4699388	127.2737693	28.368
2025-02-12 12:30	36.4700136	127.2737445	28.44
2025-02-12 12:30	36.4700803	127.2737217	28.008
2025-02-12 12:30	36.4701487	127.2736983	27.288
2025-02-12 12:30	36.4702144	127.2736764	26.28
2025-02-12 12:30	36.470275	127.2736565	25.56
2025-02-12 12:30	36.4703386	127.2736356	25.056
2025-02-12 12:30	36.4703969	127.2736168	24.192
2025-02-12 12:30	36.4704554	127.2735994	23.04
2025-02-12 12:30	36.4705089	127.2735825	21.24
2025-02-12 12:30	36.4705518	127.2735675	18.36
2025-02-12 12:30	36.4705902	127.2735555	14.904
2025-02-12 12:30	36.470626	127.2735441	11.088
2025-02-12 12:30	36.4706496	127.2735373	7.272
2025-02-12 12:30	36.4706635	127.2735324	4.68
2025-02-12 12:30	36.4706733	127.2735295	3.6
2025-02-12 12:30	36.470681	127.2735272	2.736
2025-02-12 12:30	36.4706867	127.2735253	1.944
2025-02-12 12:30	36.4706907	127.2735242	1.08
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:30	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:31	36.4706921	127.2735238	0
2025-02-12 12:32	36.4707619	127.2734968	8.424
2025-02-12 12:32	36.4709209	127.2712433	50.472
2025-02-12 12:32	36.4717494	127.2687327	54.432
2025-02-12 12:32	36.4719429	127.268497	54.36
2025-02-12 12:33	36.4734431	127.2673318	55.152
2025-02-12 12:33	36.4735622	127.2672466	55.152
2025-02-12 12:33	36.4736812	127.2671613	55.152
2025-02-12 12:33	36.4738007	127.2670752	55.152
2025-02-12 12:33	36.4739139	127.2669936	54.936
2025-02-12 12:33	36.4740303	127.2669101	54.936
2025-02-12 12:33	36.4741526	127.2668217	55.008
2025-02-12 12:33	36.4742778	127.266731	55.008
2025-02-12 12:33	36.4743949	127.2666473	54.864
2025-02-12 12:33	36.4745094	127.2665652	54.72
2025-02-12 12:33	36.4746319	127.266478	54.72
2025-02-12 12:33	36.4747489	127.2663937	54.648
2025-02-12 12:33	36.4748673	127.2663087	54.72
2025-02-12 12:33	36.4749828	127.2662251	54.72
2025-02-12 12:33	36.4751017	127.2661395	54.792
2025-02-12 12:33	36.4752198	127.2660549	54.504
2025-02-12 12:33	36.4753379	127.2659696	55.152
2025-02-12 12:33	36.4754571	127.2658844	54.648
2025-02-12 12:33	36.475576	127.2657985	54.648
2025-02-12 12:33	36.4756952	127.2657125	54.576
2025-02-12 12:33	36.4758121	127.2656278	54.792
2025-02-12 12:33	36.4759313	127.2655416	55.152
2025-02-12 12:33	36.4760508	127.2654557	55.512
2025-02-12 12:33	36.4761723	127.2653685	55.872
2025-02-12 12:33	36.4762936	127.2652812	55.944
2025-02-12 12:33	36.4764153	127.2651936	55.656
2025-02-12 12:33	36.476536	127.2651074	55.512
2025-02-12 12:33	36.4766549	127.2650216	54.936
2025-02-12 12:33	36.4767738	127.2649363	54.72
2025-02-12 12:33	36.4768924	127.2648511	54.72
2025-02-12 12:33	36.4770106	127.2647662	54.576
2025-02-12 12:33	36.4771296	127.2646805	54.216
2025-02-12 12:33	36.477244	127.2645976	53.928
2025-02-12 12:33	36.47736	127.2645142	53.712
2025-02-12 12:33	36.4774751	127.2644318	53.28
2025-02-12 12:33	36.4775895	127.2643487	52.992
